Words,All,Tree Hole,Wailing Wall,Unique Tree Hole,Unique Wailing Wall,Both
纯粹,1,1,0,1,0,0
糟糕,1,1,0,1,0,0
跳,1,1,0,1,0,0
粽子,1,0,1,0,1,0
算什么算什么,1,1,0,1,0,0
腿,1,1,0,1,0,0
自信,1,1,0,1,0,0
遇见,1,1,0,1,0,0
讽刺,1,1,1,0,0,1
讲真,1,1,0,1,0,0
讲,1,1,0,1,0,0
讨伐,1,1,1,0,0,1
讨人,1,1,0,1,0,0
认识,1,1,1,0,0,1
认真,1,1,0,1,0,0
认命,1,1,1,0,0,1
警徽,1,1,0,1,0,0
言喻,1,1,0,1,0,0
言,1,1,0,1,0,0
读,1,1,1,0,0,1
解脫,1,1,0,1,0,0
谈谈,1,0,1,0,1,0
觉,1,1,1,0,0,1
见过,1,1,0,1,0,0
许多,1,1,0,1,0,0
证,1,1,1,0,0,1
要死,1,1,0,1,0,0
说过,1,1,0,1,0,0
说出口,1,1,0,1,0,0
说出,1,1,1,0,0,1
说到,1,1,0,1,0,0
说不定,1,1,0,1,0,0
说不出口,1,1,0,1,0,0
说服,1,1,1,0,0,1
该怎样,1,1,1,0,0,1
该怎么,1,1,0,1,0,0
话题,1,1,1,0,0,1
试图,1,1,0,1,0,0
试一试,1,1,1,0,0,1
词,1,1,0,1,0,0
说说,1,1,0,1,0,0
评论里,1,1,0,1,0,0
说谎  ,1,1,0,1,0,0
覺,1,1,0,1,0,0
裙子,1,1,1,0,0,1
自刎,1,1,0,1,0,0
萌生,1,1,0,1,0,0
莫过于,1,1,0,1,0,0
药物,1,1,0,1,0,0
英文,1,1,1,0,0,1
苦,1,0,1,0,1,0
苟活,1,1,1,0,0,1
苟且偷生,1,1,0,1,0,0
花开,1,1,1,0,0,1
花光,1,1,0,1,0,0
花,1,1,0,1,0,0
自私,1,1,0,1,0,0
自甘堕落,1,1,0,1,0,0
赚钱,1,1,0,1,0,0
自我怀疑,1,1,0,1,0,0
赞同,1,1,0,1,0,0
自尊,1,1,0,1,0,0
获得,1,1,0,1,0,0
落下,1,1,0,1,0,0
装模作样,1,1,0,1,0,0
贴吧,1,1,1,0,0,1
装作,1,1,0,1,0,0
被窝,1,1,0,1,0,0
被嫌弃的松子的一生,1,1,0,1,0,0
被关,1,1,0,1,0,0
表现,1,1,1,0,0,1
衣服,1,1,0,1,0,0
街头,1,0,1,0,1,0
行,1,1,0,1,0,0
融入,1,1,1,0,0,1
蛋糕,1,1,1,0,0,1
贪生怕死,1,1,0,1,0,0
虚无,1,1,0,1,0,0
虚假,1,1,0,1,0,0
虎牙,1,1,1,0,0,1
藏起来,1,1,0,1,0,0
究竟,1,1,0,1,0,0
稳定,1,1,0,1,0,0
稀奇古怪,1,1,0,1,0,0
生不如死,1,1,0,1,0,0
甚至,1,1,0,1,0,0
甘于,1,1,0,1,0,0
连夜,1,1,0,1,0,0
迟早,1,1,1,0,0,1
班群,1,1,0,1,0,0
退,1,1,0,1,0,0
玻璃,1,1,0,1,0,0
现状,1,1,0,1,0,0
现实,1,1,1,0,0,1
退学,1,1,0,1,0,0
现代人,1,1,0,1,0,0
退无可退,1,1,0,1,0,0
送给,1,1,0,1,0,0
适合,1,1,0,1,0,0
王大陆,1,1,0,1,0,0
甜甜,1,1,1,0,0,1
生命,1,1,1,0,0,1
状态,1,1,0,1,0,0
生命中,1,1,1,0,0,1
疯狗,1,1,0,1,0,0
这天,1,1,0,1,0,0
留下来,1,1,0,1,0,0
留下,1,1,1,0,0,1
留,1,1,0,1,0,0
电话,1,1,0,1,0,0
由,1,1,1,0,0,1
用力,1,1,0,1,0,0
生而为人,1,1,0,1,0,0
生理,1,1,0,1,0,0
这样做,1,1,0,1,0,0
生气,1,1,0,1,0,0
这样的人,1,1,0,1,0,0
生日快乐,1,1,0,1,0,0
生子,1,1,0,1,0,0
狼人,1,1,0,1,0,0
特别累,1,1,0,1,0,0
积极,1,1,0,1,0,0
焦急,1,1,0,1,0,0
热,1,1,0,1,0,0
造就,1,1,0,1,0,0
造成,1,1,0,1,0,0
烦躁,1,1,0,1,0,0
烦得要死,1,1,0,1,0,0
烦,1,1,0,1,0,0
烟火,1,0,1,0,1,0
烟,1,1,0,1,0,0
点个赞,1,1,0,1,0,0
灵魂,1,1,0,1,0,0
灰飞烟灭,1,0,1,0,1,0
逼进,1,1,0,1,0,0
漫无目的,1,1,0,1,0,0
滋味,1,1,1,0,0,1
溺死,1,1,0,1,0,0
热血,1,1,1,0,0,1
通过,1,1,0,1,0,0
特别快,1,1,0,1,0,0
透,1,1,0,1,0,0
特别好,1,1,0,1,0,0
逃不掉,1,1,0,1,0,0
牵挂,1,1,0,1,0,0
爸爸,1,1,0,1,0,0
逃避,1,1,0,1,0,0
爱护,1,1,0,1,0,0
爱情,1,1,0,1,0,0
选,1,1,1,0,0,1
选好,1,1,0,1,0,0
爱好,1,1,1,0,0,1
熬过来,1,1,0,1,0,0
熬死,1,1,0,1,0,0
熬到,1,1,0,1,0,0
熬,1,1,0,1,0,0
煎熬,1,1,0,1,0,0
这几年,1,1,1,0,0,1
疼,1,1,1,0,0,1
疼不疼,1,1,0,1,0,0
矫情,1,1,0,1,0,0
知道吗,1,1,0,1,0,0
转发微博,1,0,0,0,0,0
知心,1,1,0,1,0,0
瞌,1,1,0,1,0,0
睡醒,1,1,0,1,0,0
轻生,1,1,1,0,0,1
睡着,1,1,1,0,0,1
睡眠障碍,1,1,0,1,0,0
输啦,1,1,0,1,0,0
睡去,1,1,0,1,0,0
睡不着,1,1,0,1,0,0
睡不了,1,1,0,1,0,0
辜负,1,1,0,1,0,0
眼里,1,1,0,1,0,0
眼睛里,1,1,0,1,0,0
车,1,1,0,1,0,0
破事,1,1,0,1,0,0
疼痛,1,1,0,1,0,0
砸,1,1,0,1,0,0
种,1,1,0,1,0,0
私自,1,1,0,1,0,0
离我而去,1,1,1,0,0,1
离去,1,1,0,1,0,0
离别,1,1,0,1,0,0
离,1,1,0,1,0,0
神经病,1,1,0,1,0,0
躯壳,1,1,0,1,0,0
躲,1,1,0,1,0,0
祈祷,1,1,0,1,0,0
躲着,1,1,0,1,0,0
磨难,1,1,0,1,0,0
躲起来,1,1,0,1,0,0
确诊,1,1,0,1,0,0
砸东西,1,1,0,1,0,0
眼睁睁,1,1,0,1,0,0
眼泪  ,1,0,1,0,1,0
眼,1,1,0,1,0,0
真难,1,1,0,1,0,0
看不明白,1,1,0,1,0,0
看不到,1,1,0,1,0,0
相遇,1,1,0,1,0,0
相处,1,1,0,1,0,0
目前,1,1,0,1,0,0
盘,1,1,0,1,0,0
百度,1,1,0,1,0,0
这么些年,1,1,1,0,0,1
这么多年,1,1,0,1,0,0
痛哭,1,1,0,1,0,0
这些,1,1,1,0,0,1
痕迹,1,1,0,1,0,0
症,1,1,0,1,0,0
病痛,1,1,0,1,0,0
这人,1,1,0,1,0,0
看不清,1,1,0,1,0,0
看不进去,1,1,0,1,0,0
这个地方,1,1,0,1,0,0
过得好,1,0,1,0,1,0
真相,1,1,0,1,0,0
真的有,1,1,0,1,0,0
真的很难,1,1,0,1,0,0
真的好,1,1,0,1,0,0
真的吗,1,1,0,1,0,0
真的不知道,1,1,0,1,0,0
过节,1,1,0,1,0,0
看娃,1,1,0,1,0,0
真烦,1,1,0,1,0,0
运气,1,1,0,1,0,0
真实,1,1,0,1,0,0
真  ,1,1,0,1,0,0
这一种,1,1,0,1,0,0
看法,1,1,0,1,0,0
日子,1,1,0,1,0,0
恰巧,1,1,0,1,0,0
日出,1,1,0,1,0,0
删掉,1,1,0,1,0,0
刚才,1,1,0,1,0,0
刚刚,1,1,0,1,0,0
列表,1,1,0,1,0,0
分开  ,1,1,0,1,0,0
分享,1,1,0,1,0,0
出去玩,1,1,0,1,0,0
凭什么,1,1,0,1,0,0
几十年,1,1,0,1,0,0
几分,1,1,0,1,0,0
几,1,1,0,1,0,0
准确无误,1,1,0,1,0,0
冷漠,1,1,0,1,0,0
写好,1,1,0,1,0,0
写,1,1,1,0,0,1
再见,1,1,0,1,0,0
再次,1,1,0,1,0,0
再有,1,1,0,1,0,0
再世为人,1,0,1,0,1,0
内容,1,1,0,1,0,0
初雪,1,1,0,1,0,0
别,1,1,0,1,0,0
其次,1,1,0,1,0,0
到处,1,1,0,1,0,0
半死不活,1,1,0,1,0,0
半夜,1,1,0,1,0,0
十年,1,0,1,0,1,0
十几年,1,1,0,1,0,0
十八岁,1,1,0,1,0,0
医生没办法,1,1,0,1,0,0
医生,1,1,1,0,0,1
勇敢,1,0,1,0,1,0
动作,1,1,0,1,0,0
动,1,1,0,1,0,0
加重,1,1,0,1,0,0
劝,1,1,1,0,0,1
割腕,1,1,0,1,0,0
前进,1,1,1,0,0,1
前天,1,1,0,1,0,0
刺激,1,1,0,1,0,0
到达,1,1,0,1,0,0
到底是什么样,1,1,1,0,0,1
到头来,1,1,0,1,0,0
养,1,1,0,1,0,0
其中,1,1,1,0,0,1
博主,1,1,0,1,0,0
做完,1,1,0,1,0,0
做不到,1,1,0,1,0,0
做不了,1,1,0,1,0,0
做不下去,1,1,0,1,0,0
假装,1,1,0,1,0,0
假仁假义,1,1,0,1,0,0
倒退,1,1,0,1,0,0
倍感,1,1,0,1,0,0
信,1,1,0,1,0,0
保险,1,1,0,1,0,0
保持,1,1,1,0,0,1
依靠,1,1,0,1,0,0
佳节,1,1,0,1,0,0
佩服,1,1,1,0,0,1
你自己,1,1,1,0,0,1
何必,1,1,1,0,0,1
体育课,1,1,0,1,0,0
体育,1,1,0,1,0,0
体现,1,1,0,1,0,0
低谷,1,1,0,1,0,0
做到,1,1,0,1,0,0
做梦,1,0,1,0,1,0
关注,1,1,0,1,0,0
停,1,1,0,1,0,0
关于,1,1,1,0,0,1
关东野客,1,1,1,0,0,1
共同话题,1,1,0,1,0,0
六月一号,1,1,0,1,0,0
六个小时,1,1,0,1,0,0
八点,1,1,0,1,0,0
全都,1,1,0,1,0,0
全部,1,1,0,1,0,0
全程,1,1,0,1,0,0
全,1,1,0,1,0,0
光明,1,1,1,0,0,1
充满,1,1,1,0,0,1
允许,1,1,0,1,0,0
像是,1,1,0,1,0,0
偷着哭,1,1,0,1,0,0
偷偷摸摸,1,1,0,1,0,0
偷偷,1,1,0,1,0,0
停药,1,1,1,0,0,1
停不下来,1,1,0,1,0,0
单纯,1,1,1,0,0,1
占有欲,1,1,0,1,0,0
伴随,1,1,1,0,0,1
听见,1,1,0,1,0,0
听天由命,1,1,0,1,0,0
否认,1,1,0,1,0,0
吝啬,1,1,0,1,0,0
向阳,1,1,1,0,0,1
后面,1,1,0,1,0,0
后果收场,1,1,0,1,0,0
后事,1,1,0,1,0,0
后,1,1,1,0,0,1
名叫,1,1,1,0,0,1
同类,1,1,1,0,0,1
同样,1,1,1,0,0,1
同学,1,1,0,1,0,0
各自,1,1,0,1,0,0
各位   ,1,1,0,1,0,0
吃着饭,1,1,0,1,0,0
吃亏,1,1,1,0,0,1
吃东西,1,1,0,1,0,0
吃不饱,1,1,0,1,0,0
吃,1,0,1,0,1,0
听着,1,1,0,1,0,0
听话,1,1,0,1,0,0
可能会,1,1,0,1,0,0
吵,1,1,1,0,0,1
喂,1,1,0,1,0,0
啦  ,1,0,1,0,1,0
唱歌,1,1,1,0,0,1
唉,1,1,0,1,0,0
哽咽,1,1,1,0,0,1
哭出声,1,1,0,1,0,0
哪里,1,1,0,1,0,0
哪怕,1,1,1,0,0,1
哪个,1,1,0,1,0,0
哒,1,1,0,1,0,0
哎呀,1,1,0,1,0,0
哈哈哈哈哈哈哈哈,1,1,1,0,0,1
咬紧牙关,1,1,0,1,0,0
咧,1,1,0,1,0,0
咋办,1,1,0,1,0,0
命运,1,1,1,0,0,1
呵呵呵,1,1,0,1,0,0
呵呵,1,1,1,0,0,1
告别,1,1,0,1,0,0
台阶,1,1,0,1,0,0
可爱,1,1,1,0,0,1
卧室,1,1,0,1,0,0
反抗,1,1,1,0,0,1
反,1,1,0,1,0,0
及时,1,1,0,1,0,0
又说,1,1,0,1,0,0
又要,1,1,0,1,0,0
又不,1,1,0,1,0,0
去找,1,1,1,0,0,1
去年十月份,1,1,0,1,0,0
去年十月,1,1,0,1,0,0
去哪里,1,1,0,1,0,0
去哪,1,1,0,1,0,0
原谅,1,1,0,1,0,0
原生家庭,1,1,0,1,0,0
原来,1,1,0,1,0,0
原因,1,1,0,1,0,0
厌倦,1,1,0,1,0,0
压力,1,1,0,1,0,0
压,1,1,1,0,0,1
厉害,1,1,0,1,0,0
却是,1,1,0,1,0,0
反对,1,1,1,0,0,1
反正,1,1,0,1,0,0
可怜,1,1,0,1,0,0
发作,1,1,0,1,0,0
可以说,1,1,0,1,0,0
只要,1,1,1,0,0,1
只怕,1,1,1,0,0,1
只会,1,1,0,1,0,0
只不过,1,1,0,1,0,0
另外,1,1,1,0,0,1
口红,1,1,1,0,0,1
变相,1,1,1,0,0,1
变得,1,1,0,1,0,0
受挫,1,1,0,1,0,0
受尽,1,1,0,1,0,0
受宠若惊,1,1,0,1,0,0
受委屈,1,0,1,0,1,0
受不了,1,1,0,1,0,0
受,1,1,0,1,0,0
发脾气,1,1,0,1,0,0
发病,1,1,0,1,0,0
发泄,1,1,0,1,0,0
发信息,1,1,0,1,0,0
伸出,1,1,0,1,0,0
休学,1,1,0,1,0,0
喉咙,1,1,0,1,0,0
一部分,1,1,1,0,0,1
一辈子,1,1,1,0,0,1
一身轻,1,1,0,1,0,0
一路走好,1,0,1,0,1,0
一跃而下,1,1,0,1,0,0
一起玩,1,1,0,1,0,0
一说,1,1,0,1,0,0
一群人,1,1,1,0,0,1
一生,1,1,1,0,0,1
一片,1,1,1,0,0,1
一点也不,1,1,0,1,0,0
一段时间,1,1,0,1,0,0
一段,1,1,0,1,0,0
一步三回头,1,1,0,1,0,0
一条,1,1,0,1,0,0
一望无际,1,1,0,1,0,0
一晚上,1,1,0,1,0,0
一无是处,1,1,0,1,0,0
一无所有,1,1,0,1,0,0
一把,1,1,0,1,0,0
一连串,1,1,0,1,0,0
七十几万人,1,1,0,1,0,0
一帆风顺,1,1,0,1,0,0
三年前,1,1,0,1,0,0
不太好,1,1,0,1,0,0
不多,1,1,1,0,0,1
不在乎,1,1,0,1,0,0
不动声色,1,1,0,1,0,0
不允许,1,1,1,0,0,1
不做,1,1,0,1,0,0
不值得,1,1,0,1,0,0
不信,1,1,0,1,0,0
不住我,1,1,1,0,0,1
不付费,1,1,0,1,0,0
下面,1,1,0,1,0,0
下雨,1,1,0,1,0,0
下辈子,1,1,1,0,0,1
下床,1,1,0,1,0,0
下午,1,1,0,1,0,0
下,1,1,0,1,0,0
上辈子,1,1,0,1,0,0
上帝,1,1,0,1,0,0
三级,1,1,0,1,0,0
一座,1,1,0,1,0,0
一层,1,1,0,1,0,0
不存在,1,1,0,1,0,0
and,1,1,0,1,0,0
@,1,0,0,0,0,0
:,1,1,0,1,0,0
7号,1,1,0,1,0,0
75,1,1,0,1,0,0
5年,1,1,0,1,0,0
54万,1,1,0,1,0,0
30,1,1,0,1,0,0
25,1,1,0,1,0,0
20岁,1,1,0,1,0,0
2021年,1,1,0,1,0,0
19岁,1,1,1,0,0,1
18,1,1,0,1,0,0
15年,1,1,0,1,0,0
14岁,1,1,0,1,0,0
121万,1,1,0,1,0,0
11点,1,1,0,1,0,0
  被,1,1,0,1,0,0
   儿童节,1,1,0,1,0,0
     顾,1,1,0,1,0,0
Some,1,1,0,1,0,0
aren,1,1,0,1,0,0
一天到晚,1,1,0,1,0,0
at,1,1,0,1,0,0
一大堆,1,1,0,1,0,0
一堆,1,1,0,1,0,0
一切都好,1,1,0,1,0,0
一切安好,1,1,1,0,0,1
一分,1,1,0,1,0,0
一人,1,1,0,1,0,0
一丝,1,1,0,1,0,0
一下升,1,1,0,1,0,0
一丁点,1,1,0,1,0,0
?,1,1,0,1,0,0
until,1,1,0,1,0,0
t,1,1,0,1,0,0
s04e13,1,1,0,1,0,0
rock,1,1,1,0,0,1
people,1,1,0,1,0,0
kimi,1,1,1,0,0,1
girl,1,0,0,0,0,0
die,1,1,0,1,0,0
buried,1,1,0,1,0,0
不如意,1,1,0,1,0,0
不安,1,1,0,1,0,0
任航,1,1,1,0,0,1
人们,1,1,0,1,0,0
亲爱的,1,1,1,0,0,1
交,1,1,1,0,0,1
些,1,1,0,1,0,0
五百,1,1,0,1,0,0
五月,1,1,0,1,0,0
云雾,1,1,0,1,0,0
于,1,1,0,1,0,0
事业,1,1,0,1,0,0
事与愿违,1,1,0,1,0,0
了    ,1,1,0,1,0,0
了  ,1,1,0,1,0,0
乱走,1,1,0,1,0,0
也罢,1,1,0,1,0,0
也是,1,1,0,1,0,0
也好,1,1,0,1,0,0
也可以,1,1,0,1,0,0
也不是,1,1,0,1,0,0
乞丐,1,1,0,1,0,0
乔,1,1,1,0,0,1
人世,1,1,0,1,0,0
人家,1,1,0,1,0,0
乐天派,1,1,0,1,0,0
人机,1,1,1,0,0,1
任何事,1,1,0,1,0,0
价值,1,1,0,1,0,0
件,1,1,0,1,0,0
们,1,1,0,1,0,0
令人发指,1,1,0,1,0,0
代表,1,1,0,1,0,0
他妈的,1,1,0,1,0,0
从没,1,1,0,1,0,0
从未有,1,1,0,1,0,0
从未,1,1,1,0,0,1
从前,1,1,1,0,0,1
仍,1,1,1,0,0,1
介入,1,1,0,1,0,0
今年,1,1,0,1,0,0
今后,1,1,0,1,0,0
什么人,1,1,0,1,0,0
什么事,1,1,0,1,0,0
人间失格,1,1,0,1,0,0
人类,1,1,0,1,0,0
乐观,1,1,0,1,0,0
乐,1,0,1,0,1,0
不对,1,1,0,1,0,0
不辞而别,1,1,0,1,0,0
不说话,1,1,0,1,0,0
不认识,1,1,1,0,0,1
不见了,1,1,0,1,0,0
不行,1,1,1,0,0,1
不能说,1,1,0,1,0,0
不缺,1,1,0,1,0,0
不知所措,1,1,0,1,0,0
不知,1,1,0,1,0,0
不留,1,1,0,1,0,0
不用,1,1,0,1,0,0
不理,1,1,0,1,0,0
不晓得,1,1,1,0,0,1
不是吗,1,1,0,1,0,0
不明白,1,1,0,1,0,0
不断,1,1,1,0,0,1
不怕死,1,1,1,0,0,1
不怕事,1,1,0,1,0,0
不怕,1,1,0,1,0,0
不应,1,1,0,1,0,0
不起,1,1,0,1,0,0
不适合,1,1,0,1,0,0
之间,1,1,0,1,0,0
丑陋,1,1,0,1,0,0
之后,1,1,0,1,0,0
之前,1,1,1,0,0,1
么,1,1,0,1,0,0
久,1,1,0,1,0,0
举,1,1,0,1,0,0
主动,1,1,0,1,0,0
为什么不,1,1,0,1,0,0
中秋节,1,1,0,1,0,0
中秋,1,1,0,1,0,0
个头,1,1,0,1,0,0
个人,1,1,0,1,0,0
丧失,1,1,0,1,0,0
两盘,1,1,1,0,0,1
两样,1,1,0,1,0,0
两本,1,1,1,0,0,1
丢人,1,1,0,1,0,0
丢了  ,1,1,0,1,0,0
世上,1,1,1,0,0,1
专家,1,1,0,1,0,0
善意,1,1,0,1,0,0
喘不过气,1,1,1,0,0,1
既然,1,1,1,0,0,1
想来,1,1,0,1,0,0
想办法,1,1,0,1,0,0
想什么,1,1,0,1,0,0
想不到,1,1,0,1,0,0
惊动,1,1,0,1,0,0
悲,1,0,1,0,1,0
悍跳狼,1,1,0,1,0,0
悄悄,1,1,0,1,0,0
悄声无息,1,1,1,0,0,1
恶性循环,1,1,0,1,0,0
   ,1,1,0,1,0,0
恨透,1,1,0,1,0,0
恨不得,1,1,0,1,0,0
恐惧,1,1,0,1,0,0
总算,1,1,0,1,0,0
总得,1,1,1,0,0,1
总会,1,1,0,1,0,0
怪物,1,1,0,1,0,0
性格,1,1,1,0,0,1
性取向,1,1,0,1,0,0
想开,1,1,0,1,0,0
想法,1,1,1,0,0,1
怎么做,1,1,0,1,0,0
想睡觉,1,1,0,1,0,0
成为,1,1,0,1,0,0
懒得,1,1,0,1,0,0
慢慢走下去,1,1,0,1,0,0
慢慢,1,1,1,0,0,1
慌张,1,1,0,1,0,0
慌不择路,1,1,0,1,0,0
愿意,1,1,0,1,0,0
愧疚,1,1,0,1,0,0
感触,1,1,1,0,0,1
感情,1,1,0,1,0,0
感到,1,1,1,0,0,1
意念,1,1,0,1,0,0
意味着,1,1,0,1,0,0
意,1,1,0,1,0,0
惴惴不安,1,1,1,0,0,1
想过,1,1,0,1,0,0
想起,1,1,0,1,0,0
想说,1,1,0,1,0,0
想知道,1,1,0,1,0,0
怎能,1,1,0,1,0,0
怎么了,1,1,0,1,0,0
成绩,1,1,0,1,0,0
徒劳,1,0,1,0,1,0
很迟,1,1,1,0,0,1
很美的,1,1,0,1,0,0
很暖,1,1,1,0,0,1
很想,1,0,1,0,1,0
很怪,1,1,0,1,0,0
很快,1,1,1,0,0,1
很强,1,1,0,1,0,0
很少,1,1,0,1,0,0
很容易,1,1,0,1,0,0
很大,1,1,1,0,0,1
很困,1,1,0,1,0,0
很丧,1,1,0,1,0,0
待遇,1,1,0,1,0,0
待着,1,1,0,1,0,0
待在,1,1,0,1,0,0
往往,1,1,0,1,0,0
往事,1,1,1,0,0,1
彼岸被,1,1,0,1,0,0
彻彻底底,1,1,0,1,0,0
很长,1,1,0,1,0,0
微博号,1,1,1,0,0,1
快要,1,1,0,1,0,0
微笑,1,1,1,0,0,1
快点,1,1,1,0,0,1
忧郁症,1,1,0,1,0,0
忧郁,1,1,0,1,0,0
忙着,1,1,1,0,0,1
忙,1,1,0,1,0,0
忘记,1,1,0,1,0,0
忘却,1,1,1,0,0,1
必须,1,1,0,1,0,0
必,1,1,0,1,0,0
心里话,1,1,1,0,0,1
心跳,1,1,0,1,0,0
心理网站,1,1,0,1,0,0
心理学,1,1,0,1,0,0
心理医生,1,1,0,1,0,0
心理,1,1,0,1,0,0
心想事成,1,1,0,1,0,0
心心念念,1,1,0,1,0,0
心如死灰,1,1,1,0,0,1
心中,1,1,0,1,0,0
成功,1,1,0,1,0,0
我  ,1,1,0,1,0,0
强颜欢笑,1,1,0,1,0,0
数,1,1,1,0,0,1
故事,1,1,0,1,0,0
放到,1,1,0,1,0,0
放不下,1,1,0,1,0,0
改变,1,1,0,1,0,0
支撑,1,1,1,0,0,1
支持,1,1,1,0,0,1
撞死,1,1,0,1,0,0
撑不住,1,1,0,1,0,0
撑,1,1,0,1,0,0
摧毁,1,1,1,0,0,1
摇滚,1,1,1,0,0,1
推着,1,1,1,0,0,1
控制不住,1,1,1,0,0,1
接着,1,1,0,1,0,0
接到,1,1,0,1,0,0
接下来,1,1,0,1,0,0
掐着,1,1,0,1,0,0
掉进,1,1,0,1,0,0
掉光,1,1,0,1,0,0
敢想,1,1,0,1,0,0
数不清,1,1,1,0,0,1
换来,1,1,0,1,0,0
整个,1,1,0,1,0,0
无论如何,1,1,0,1,0,0
无论,1,1,1,0,0,1
无视,1,1,0,1,0,0
无能,1,1,0,1,0,0
无缘无故,1,1,0,1,0,0
无法,1,1,0,1,0,0
无比,1,1,1,0,0,1
无数次,1,1,0,1,0,0
无形中,1,1,0,1,0,0
无底洞,1,1,0,1,0,0
无处可逃,1,1,0,1,0,0
无处可去,1,1,1,0,0,1
无力,1,1,0,1,0,0
旁边,1,1,0,1,0,0
方法,1,1,0,1,0,0
方向,1,1,0,1,0,0
新的一年,1,1,1,0,0,1
新,1,1,0,1,0,0
文字,1,1,1,0,0,1
掉,1,1,1,0,0,1
换,1,1,1,0,0,1
我俩,1,1,0,1,0,0
抗,1,1,0,1,0,0
扔,1,1,0,1,0,0
打开,1,1,0,1,0,0
打卡,1,0,1,0,1,0
打,1,1,0,1,0,0
扎,1,1,1,0,0,1
才肯,1,1,0,1,0,0
手腕,1,1,0,1,0,0
所能,1,1,0,1,0,0
所,1,1,0,1,0,0
战胜,1,1,0,1,0,0
战斗,1,1,1,0,0,1
或者,1,1,0,1,0,0
我还活着,1,1,0,1,0,0
我身边,1,1,0,1,0,0
我该怎么办,1,1,0,1,0,0
我的天,1,1,0,1,0,0
我的,1,1,0,1,0,0
我爹,1,1,0,1,0,0
我爸,1,1,0,1,0,0
承诺,1,1,0,1,0,0
抗争,1,1,0,1,0,0
挺,1,1,1,0,0,1
抛弃,1,1,1,0,0,1
挫折,1,1,0,1,0,0
挂科,1,1,0,1,0,0
持续性,1,1,0,1,0,0
拿不到,1,1,1,0,0,1
拿,1,1,0,1,0,0
拼尽全力,1,1,0,1,0,0
拼命,1,1,0,1,0,0
拨开,1,1,0,1,0,0
拥抱,1,1,0,1,0,0
拖住,1,1,0,1,0,0
拒绝,1,1,0,1,0,0
拍照,1,1,1,0,0,1
拉到,1,1,0,1,0,0
担心,1,1,1,0,0,1
抽,1,1,0,1,0,0
抱歉,1,1,1,0,0,1
抱抱,1,1,0,1,0,0
报应,1,1,0,1,0,0
抢救无效,1,1,0,1,0,0
形容,1,1,0,1,0,0
强烈,1,1,0,1,0,0
喝多,1,1,0,1,0,0
太过,1,1,1,0,0,1
太深,1,1,0,1,0,0
太弱,1,1,0,1,0,0
太差,1,1,1,0,0,1
太后,1,1,0,1,0,0
天气,1,1,0,1,0,0
天堂,1,1,1,0,0,1
大男孩,1,1,1,0,0,1
大海,1,1,0,1,0,0
大张旗鼓,1,1,0,1,0,0
大家族,1,1,1,0,0,1
大多数,1,1,0,1,0,0
大声  ,1,1,0,1,0,0
够不够,1,1,0,1,0,0
夜晚,1,1,0,1,0,0
多想,1,1,1,0,0,1
多少人,1,1,0,1,0,0
多听,1,1,0,1,0,0
多么想,1,1,0,1,0,0
多么,1,1,1,0,0,1
太累,1,1,0,1,0,0
失去,1,1,1,0,0,1
外表,1,1,1,0,0,1
失恋,1,1,0,1,0,0
好吵,1,1,0,1,0,0
好吃,1,1,0,1,0,0
好几天,1,1,1,0,0,1
好像,1,1,1,0,0,1
好似,1,1,0,1,0,0
好人,1,1,0,1,0,0
好久,1,1,0,1,0,0
好不好,1,1,0,1,0,0
她自己,1,1,0,1,0,0
奶奶,1,1,0,1,0,0
女子监狱,1,1,0,1,0,0
女,1,1,0,1,0,0
奇葩,1,1,0,1,0,0
夺走,1,1,1,0,0,1
头皮发麻,1,1,0,1,0,0
头痛,1,1,0,1,0,0
失败,1,1,0,1,0,0
失眠,1,1,0,1,0,0
失格,1,1,1,0,0,1
外边,1,1,0,1,0,0
外地,1,1,0,1,0,0
好多好多,1,1,1,0,0,1
因果,1,1,0,1,0,0
回来了,1,1,0,1,0,0
回来,1,1,0,1,0,0
回收,1,1,1,0,0,1
回忆,1,1,1,0,0,1
回头,1,1,0,1,0,0
回复,1,1,0,1,0,0
回去,1,1,1,0,0,1
回到家,1,1,0,1,0,0
回到,1,1,0,1,0,0
嚷,1,1,0,1,0,0
噩梦连连,1,1,0,1,0,0
嘴边,1,1,0,1,0,0
嘴角,1,1,1,0,0,1
嘴,1,1,0,1,0,0
嘲笑,1,1,1,0,0,1
嗨,1,1,0,1,0,0
嗜睡,1,1,0,1,0,0
嗓子,1,1,0,1,0,0
喽,1,1,0,1,0,0
回过头,1,1,0,1,0,0
困,1,1,0,1,0,0
外,1,1,1,0,0,1
困惑,1,1,0,1,0,0
复诊,1,1,1,0,0,1
处,1,1,0,1,0,0
声音,1,1,0,1,0,0
城市,1,1,0,1,0,0
埋进,1,1,0,1,0,0
垃圾废物,1,1,0,1,0,0
垂头丧气,1,1,0,1,0,0
坐车,1,1,0,1,0,0
坐下来,1,1,0,1,0,0
场,1,1,0,1,0,0
地铁,1,1,0,1,0,0
地道,1,1,0,1,0,0
地狱,1,1,0,1,0,0
地位,1,1,0,1,0,0
在那边,1,0,1,0,1,0
在哪里,1,1,0,1,0,0
在于,1,1,1,0,0,1
在乎,1,1,0,1,0,0
在一起时,1,1,0,1,0,0
好多,1,1,0,1,0,0
好多次,1,1,0,1,0,0
